Source	Target	Weight
687	1509	1.0
687	1507	1.0
687	1535	1.0
687	1506	1.0
687	1505	1.0
687	1504	1.0
687	1503	1.0
687	1502	1.0
687	1501	1.0
687	1500	1.0
283	687	1.0
687	1499	1.0
687	1514	1.0
687	1515	1.0
687	1516	1.0
687	1517	1.0
687	1534	1.0
687	1533	1.0
687	1532	1.0
687	1531	1.0
687	1530	1.0
687	1529	1.0
687	1528	1.0
687	1527	1.0
277	687	1.0
687	1526	1.0
687	1525	1.0
687	1524	1.0
687	1523	1.0
687	1522	1.0
687	1521	1.0
278	687	1.0
687	1520	1.0
687	1519	1.0
687	1518	1.0
687	1498	1.0
687	1497	1.0
687	1496	1.0
687	1476	1.0
687	1474	1.0
687	1473	1.0
687	1472	1.0
287	687	1.0
687	1471	1.0
687	1470	1.0
687	1469	1.0
288	687	1.0
687	1468	1.0
687	1467	1.0
687	1466	1.0
687	1465	1.0
687	1464	1.0
687	1463	1.0
687	1462	1.0
687	1461	1.0
687	1460	1.0
289	687	1.0
199	687	1.0
687	1475	1.0
687	1477	1.0
687	1495	1.0
687	1478	1.0
687	1494	1.0
687	1493	1.0
284	687	1.0
687	1492	1.0
687	1491	1.0
687	1490	1.0
687	1489	1.0
687	1488	1.0
687	1487	1.0
687	1486	1.0
285	687	1.0
687	1485	1.0
687	1484	1.0
687	1483	1.0
687	1482	1.0
286	687	1.0
687	1481	1.0
687	1480	1.0
687	1479	1.0
276	687	1.0
687	1536	1.0
687	1459	1.0
687	1587	1.0
687	1596	1.0
687	1595	1.0
687	1594	1.0
687	1593	1.0
687	1592	1.0
687	1591	1.0
687	1590	1.0
687	1589	1.0
687	1588	1.0
687	1586	1.0
687	1537	1.0
687	1585	1.0
687	1584	1.0
687	1583	1.0
272	687	1.0
687	1582	1.0
687	1581	1.0
687	1580	1.0
687	1579	1.0
687	1578	1.0
687	1597	1.0
687	1598	1.0
687	1599	1.0
271	687	1.0
687	1617	1.0
687	1616	1.0
687	1615	1.0
687	1614	1.0
