Source	Target	Weight
25	1176	1.0
25	1222	1.0
25	1175	1.0
25	1174	1.0
21	25	1.0
25	1173	1.0
25	1172	1.0
25	1171	1.0
25	1170	1.0
25	1169	1.0
25	1168	1.0
25	1167	1.0
25	1166	1.0
25	1165	1.0
25	1164	1.0
25	1191	1.0
25	1192	1.0
25	1193	1.0
25	1194	1.0
25	1221	1.0
25	1220	1.0
25	1219	1.0
25	1218	1.0
25	1217	1.0
25	1216	1.0
25	1215	1.0
25	1214	1.0
25	1213	1.0
25	1212	1.0
25	1211	1.0
25	1210	1.0
25	1209	1.0
25	1208	1.0
25	1207	1.0
25	1206	1.0
25	1205	1.0
25	1204	1.0
25	1203	1.0
25	1202	1.0
25	1201	1.0
25	1200	1.0
25	1199	1.0
25	1198	1.0
25	1197	1.0
25	1196	1.0
25	1195	1.0
25	1538	1.0
25	1539	1.0
25	1540	1.0
25	1870	1.0
25	1883	1.0
25	1882	1.0
25	1881	1.0
25	1880	1.0
25	1879	1.0
25	1878	1.0
25	1877	1.0
25	1876	1.0
25	1875	1.0
25	1874	1.0
25	1873	1.0
25	1872	1.0
25	1871	1.0
25	1869	1.0
25	1885	1.0
25	1868	1.0
25	1867	1.0
25	1866	1.0
25	1865	1.0
25	1864	1.0
25	1863	1.0
25	1862	1.0
25	1861	1.0
25	1860	1.0
25	1859	1.0
25	1858	1.0
25	1857	1.0
25	1856	1.0
25	1884	1.0
25	1886	1.0
25	1791	1.0
25	1902	1.0
25	1915	1.0
25	1914	1.0
25	1913	1.0
25	1912	1.0
25	1911	1.0
25	1910	1.0
25	1909	1.0
25	1908	1.0
25	1907	1.0
25	1906	1.0
25	1905	1.0
25	1904	1.0
25	1903	1.0
25	1901	1.0
25	1887	1.0
25	1900	1.0
25	1899	1.0
25	1898	1.0
25	1897	1.0
25	1896	1.0
25	1895	1.0
25	1894	1.0
25	1893	1.0
25	1892	1.0
25	1891	1.0
25	1890	1.0
25	1889	1.0
25	1888	1.0
25	1855	1.0
25	1854	1.0
25	1853	1.0
25	1807	1.0
25	1820	1.0
25	1819	1.0
25	1818	1.0
25	1817	1.0
25	1816	1.0
25	1815	1.0
25	1814	1.0
25	1813	1.0
25	1812	1.0
25	1811	1.0
25	1810	1.0
25	1809	1.0
25	1808	1.0
25	1806	1.0
25	1852	1.0
25	1805	1.0
25	1804	1.0
25	1803	1.0
25	1802	1.0
25	1801	1.0
25	1800	1.0
25	1799	1.0
25	1798	1.0
25	1797	1.0
25	1796	1.0
25	1795	1.0
25	1794	1.0
25	1793	1.0
25	1821	1.0
25	1822	1.0
25	1823	1.0
25	1824	1.0
25	1851	1.0
25	1850	1.0
25	1849	1.0
25	1848	1.0
25	1847	1.0
25	1846	1.0
25	1845	1.0
25	1844	1.0
25	1843	1.0
25	1842	1.0
25	1841	1.0
25	1840	1.0
25	1839	1.0
25	1838	1.0
25	1837	1.0
25	1836	1.0
25	1835	1.0
25	1834	1.0
25	1833	1.0
25	1832	1.0
25	1831	1.0
25	1830	1.0
25	1829	1.0
25	1828	1.0
25	1827	1.0
25	1826	1.0
25	1825	1.0
25	1916	1.0
25	1917	1.0
25	1918	1.0
25	1997	1.0
25	2010	1.0
25	2009	1.0
25	2008	1.0
25	2007	1.0
25	2006	1.0
25	2005	1.0
25	2004	1.0
25	2003	1.0
25	2002	1.0
25	2001	1.0
25	2000	1.0
25	1999	1.0
25	1998	1.0
25	1996	1.0
25	1981	1.0
25	1995	1.0
25	1994	1.0
25	1993	1.0
25	1992	1.0
