"ID	label	sector"
"1583	LOGI	TechnologyHardwareStoragePeriph"
"1584	LOPE	DiversifiedConsumerServices"
"1585	LOV	InteractiveMediaServices"
"1586	LPL	ElectronicEquipmentInstrumentsC"
"1587	LPSN	Software"
"1588	LPTH	ElectronicEquipmentInstrumentsC"
"1589	LPX	PaperForestProducts"
"1590	LQDT	InternetDirectMarketingRetail"
"1591	LRCX	SemiconductorsSemiconductorEquipment"
"1592	LRN	DiversifiedConsumerServices"
"1593	LSBK	ThriftsMortgageFinance"
"1594	LSCC	SemiconductorsSemiconductorEquipment"
"1595	LSI	EquityRealEstateInvestmentTrusts"
"1596	LSTR	RoadRail"
"1597	LTBR	ProfessionalServices"
"1598	LTC	EquityRealEstateInvestmentTrusts"
"1599	LTRX	CommunicationsEquipment"
"1600	LULU	TextilesApparelLuxuryGoods"
"1601	LUMN	DiversifiedTelecommunicationServices"
"1602	LUNA	ElectronicEquipmentInstrumentsC"
"1603	LUV	Airlines"
"1604	LVS	HotelsRestaurantsLeisure"
"1605	LWAY	FoodProducts"
"1606	LWLG	Chemicals"
"1607	LXP	EquityRealEstateInvestmentTrusts"
"1608	LXRX	Biotechnology"
"1609	LXU	Chemicals"
"1610	LYG	Banks"
"1611	LYTS	ElectricalEquipment"
"1612	LYV	Entertainment"
"1613	LZB	HouseholdDurables"
"1614	M	MultilineRetail"
"1615	MA	ITServices"
"1616	MAA	EquityRealEstateInvestmentTrusts"
"1617	MAC	EquityRealEstateInvestmentTrusts"
"1618	MAG	MetalsMining"
"1619	MAIN	CapitalMarkets"
"1620	MAN	ProfessionalServices"
"1621	MANH	Software"
"1622	MANT	HealthCareEquipmentSupplies"
"1623	MAR	HotelsRestaurantsLeisure"
"1624	MARK	InternetDirectMarketingRetail"
"1625	MARPS	OilGasConsumableFuels"
"1626	MAS	BuildingProducts"
"1627	MASI	HealthCareEquipmentSupplies"
"1628	MAT	LeisureProducts"
"1629	MATW	CommercialServicesSupplies"
"1630	MATX	Marine"
"1631	MAV	ETF"
"1632	MAXR	AerospaceDefense"
"1633	MAYS	RealEstateManagementDevelopment"
"1634	MBCN	Banks"
"1635	MBI	Insurance"
"1636	MBOT	HealthCareEquipmentSupplies"
"1637	MBWM	Banks"
"1638	MCA	ETF"
"1639	MCBC	Banks"
"1640	MCD	HotelsRestaurantsLeisure"
"1641	MCHP	SemiconductorsSemiconductorEquipment"
"1642	MCHX	Media"
"1643	MCI	ETF"
"1644	MCK	HealthCareProvidersServices"
"1645	MCN	ETF"
"1646	MCO	CapitalMarkets"
"1647	MCR	ETF"
"1648	MCRI	HotelsRestaurantsLeisure"
"1649	MCS	Entertainment"
"1650	MCY	Insurance"
"1651	MD	HealthCareProvidersServices"
"1652	MDC	HouseholdDurables"
"1653	MDGL	Biotechnology"
"1654	MDLZ	FoodProducts"
"1655	MDRX	HealthCareTechnology"
"1656	MDT	HealthCareEquipmentSupplies"
"1657	MDU	MultiUtilities"
"1658	MDXG	Biotechnology"
"1659	MED	PersonalProducts"
"1660	MEI	ElectronicEquipmentInstrumentsC"
"1661	MEIP	Biotechnology"
"1662	MELI	InternetDirectMarketingRetail"
"1663	MEOH	Chemicals"
"1664	MERC	PaperForestProducts"
"1665	MESO	Biotechnology"
"1666	MET	Insurance"
"1667	MFA	MortgageRealEstateInvestmentTrust"
"1668	MFC	Insurance"
"1669	MFD	ETF"
"1670	MFG	Banks"
"1671	MFIN	ConsumerFinance"
"1672	MFM	ETF"
"1673	MFV	ETF"
"1674	MG	ProfessionalServices"
"1675	MGA	AutoComponents"
"1676	MGEE	ElectricUtilities"
"1677	MGF	ETF"
"1678	MGI	ITServices"
"1679	MGIC	Software"
"1680	MGM	HotelsRestaurantsLeisure"
"1681	MGPI	Beverages"
"1682	MGRC	CommercialServicesSupplies"
"1683	MGU	ETF"
"1684	MGYR	ThriftsMortgageFinance"
"1685	MHD	ETF"
"1686	MHF	ETF"
"1687	MHH	ProfessionalServices"
"1688	MHI	ETF"
"1689	MHK	HouseholdDurables"
"1690	MHLD	Insurance"
"1691	MHN	ETF"
"1692	MHO	HouseholdDurables"
"1693	MIDD	Machinery"
"1694	MIN	MetalsMining"
"1695	MIND	EnergyEquipmentServices"
"1696	MINM	CommunicationEquipment"
"1697	MITK	Software"
"1698	MIY	ETF"
"1699	MKC	FoodProducts"
"1700	MKL	Insurance"
"1701	MKSI	SemiconductorsSemiconductorEquipment"
"1702	MKTX	CapitalMarkets"
"1703	MLAB	HealthCareEquipmentSupplies"
"1704	MLCO	HotelsRestaurantsLeisure"
"1705	MLI	Machinery"
"1706	MLKN	FurnishingsFixturesAppliances"
"1707	MLM	ConstructionMaterials"
"1708	MLP	RealEstateManagementDevelopment"
"1709	MLR	Machinery"
"1710	MLSS	HealthCareEquipmentSupplies"
"1711	MLVF	Banks"
"1712	MMC	Insurance"
"1713	MMLP	OilGasConsumableFuels"
"1714	MMM	IndustrialConglomerates"
"1715	MMP	OilGasConsumableFuels"
"1716	MMS	ITServices"
"1717	MMSI	HealthCareEquipmentSupplies"
"1718	MMT	ETF"
"1719	MMU	ETF"
"1720	MNDO	Software"
"1721	MNKD	Biotechnology"
"1722	MNOV	Biotechnology"
"1723	MNP	ETF"
"1724	MNRO	SpecialtyRetail"
"1725	MNSB	Banks"
"1726	MNST	Beverages"
"1727	MNTX	Machinery"
"1728	MO	Tobacco"
"1729	MOBQ	Media"
"1730	MOD	AutoComponents"
"1731	MODV	HealthCareProvidersServices"
"1732	MOFG	Banks"
"1733	MOH	HealthCareProvidersServices"
"1734	MORN	CapitalMarkets"
"1735	MOS	Chemicals"
"1736	MOV	TextilesApparelLuxuryGoods"
"1737	MPA	ETF"
"1738	MPAA	AutoComponents"
"1739	MPB	Banks"
"1740	MPV	ETF"
"1741	MPW	EquityRealEstateInvestmentTrusts"
"1742	MPWR	SemiconductorsSemiconductorEquipment"
"1743	MPX	LeisureProducts"
"1744	MQT	ETF"
"1745	MQY	ETF"
"1746	MRCY	AerospaceDefense"
"1747	MRK	Pharmaceuticals"
"1748	MRKR	Biotechnology"
"1749	MRO	OilGasConsumableFuels"
"1750	MRTN	RoadRail"
"1751	MRVL	SemiconductorsSemiconductorEquipment"
"1752	MS	CapitalMarkets"
"1753	MSA	CommercialServicesSupplies"
"1754	MSB	MetalsMining"
"1755	MSCI	CapitalMarkets"
"1756	MSD	ETF"
"1757	MSEX	WaterUtilities"
"1758	MSFT	Software"
"1759	MSI	CommunicationsEquipment"
"1760	MSM	TradingCompaniesDistributors"
"1761	MSN	HouseholdDurables"
"1762	MSTR	Software"
"1763	MSVB	ThriftsMortgageFinance"
"1764	MT	MetalsMining"
"1765	MTA	MetalsMining"
"1766	MTB	Banks"
"1767	MTCH	InteractiveMediaServices"
"1768	MTD	LifeSciencesToolsServices"
"1769	MTEM	Biotechnology"
"1770	MTEX	PersonalProducts"
"1771	MTG	ThriftsMortgageFinance"
"1772	MTH	HouseholdDurables"
"1773	MTL	MetalsMining"
"1774	MTN	HotelsRestaurantsLeisure"
"1775	MTR	OilGasConsumableFuels"
"1776	MTRN	MetalsMining"
"1777	MTRX	EnergyEquipmentServices"
"1778	MTW	Machinery"
"1779	MTX	Chemicals"
"1780	MTZ	ConstructionEngineering"
"1781	MU	SemiconductorsSemiconductorEquipment"
"1782	MUA	ETF"
"1783	MUC	ETF"
"1784	MUE	ETF"
"1785	MUFG	Banks"
"1786	MUI	ETF"
"1787	MUJ	ETF"
"1788	MULN	Automobiles"
"1789	MUR	OilGasConsumableFuels"
"1790	MUX	MetalsMining"
"1791	MVF	ETF"
"1792	MVIS	ElectronicEquipmentInstrumentsC"
"1793	MVO	ETF"
"1794	MVT	ETF"
"1795	MWA	Machinery"
"1796	MXC	OilGasConsumableFuels"
"1797	MXE	ETF"
"1798	MXF	ETF"
"1799	MYC	ETF"
"1800	MYD	ETF"
"1801	MYE	ContainersPackaging"
"1802	MYGN	Biotechnology"
"1803	MYI	ETF"
"1804	MYJ	ETF"
"1805	MYN	ETF"
"1806	MYRG	ConstructionEngineering"
"1807	NAC	ETF"
"1808	NAD	ETF"
"1809	NAII	PersonalProducts"
"1810	NAK	MetalsMining"
"1811	NAN	ETF"
"1812	NAT	OilGasConsumableFuels"
"1813	NATH	HotelsRestaurantsLeisure"
"1814	NATI	ElectronicEquipmentInstrumentsC"
"1815	NATR	PersonalProducts"
"1816	NAVB	Biotechnology"
"1817	NAZ	ETF"
"1818	NBH	ETF"
"1819	NBIX	Biotechnology"
"1820	NBN	Banks"
"1821	NBO	ETF"
"1822	NBR	EnergyEquipmentServices"
"1823	NBSE	Biotechnology"
"1824	NBTB	Banks"
"1825	NBW	ETF"
"1826	NBY	Pharmaceuticals"
"1827	NC	OilGasConsumableFuels"
"1828	NCA	ETF"
"1829	NCMI	Media"
"1830	NCR	TechnologyHardwareStoragePeriph"
"1831	NCTY	Entertainment"
"1832	NCV	ETF"
"1833	NCZ	ETF"
"1834	NDAQ	CapitalMarkets"
"1835	NDSN	Machinery"
"1836	NEA	ETF"
"1837	NECB	ThriftsMortgageFinance"
"1838	NEE	ElectricUtilities"
"1839	NEM	MetalsMining"
"1840	NEN	RealEstateManagementDevelopment"
"1841	NEO	LifeSciencesToolsServices"
"1842	NEOG	HealthCareEquipmentSupplies"
"1843	NEON	ElectronicEquipmentInstrumentsC"
"1844	NEPH	HouseholdDurables"
"1845	NEPT	PersonalProducts"
"1846	NEU	Chemicals"
"1847	NEV	MetalsMining"
"1848	NEWP	ElectronicEquipmentInstrumentsC"
"1849	NEWT	CapitalMarkets"
"1850	NFBK	ThriftsMortgageFinance"
"1851	NFG	GasUtilities"
"1852	NFJ	ETF"
"1853	NFLX	Entertainment"
"1854	NG	MetalsMining"
"1855	NGD	MetalsMining"
"1856	NGG	MultiUtilities"
"1857	NGS	EnergyEquipmentServices"
"1858	NHC	HealthCareProvidersServices"
"1859	NHI	EquityRealEstateInvestmentTrusts"
"1860	NHS	ETF"
"1861	NHTC	PersonalProducts"
"1862	NI	MultiUtilities"
"1863	NICK	ConsumerFinance"
"1864	NIE	ETF"
"1865	NILE	AerospaceDefense"
"1866	NIM	MetalsMining"
"1867	NJR	GasUtilities"
"1868	NKE	TextilesApparelLuxuryGoods"
"1869	NKG	MetalsMining"
"1870	NKSH	Banks"
"1871	NKTR	Pharmaceuticals"
"1872	NKX	ETF"
"1873	NL	CommercialServicesSupplies"
"1874	NLOK	Software"
"1875	NLS	LeisureProducts"
"1876	NLY	MortgageRealEstateInvestmentTrust"
"1877	NM	Marine"
"1878	NMI	ETF"
"1879	NMM	Marine"
"1880	NMR	CapitalMarkets"
"1881	NMT	MetalsMining"
"1882	NMZ	ETF"
"1883	NNBR	Machinery"
"1884	NNI	ConsumerFinance"
"1885	NNN	EquityRealEstateInvestmentTrusts"
"1886	NNVC	Biotechnology"
"1887	NNY	ETF"
"1888	NOA	EnergyEquipmentServices"
"1889	NOC	AerospaceDefense"
"1890	NOG	OilGasConsumableFuels"
"1891	NOK	CommunicationsEquipment"
"1892	NOM	MetalsMining"
"1893	NOTV	LifeSciencesToolsServices"
"1894	NOV	EnergyEquipmentServices"
"1895	NOVT	ElectronicEquipmentInstrumentsC"
"1896	NPK	AerospaceDefense"
"1897	NPO	Machinery"
"1898	NPV	ETF"
"1899	NQP	ETF"
"1900	NR	EnergyEquipmentServices"
"1901	NRG	IndependentPowerandRenewableElect"
"1902	NRIM	Banks"
"1903	NRK	ETF"
"1904	NRO	EquityRealEstateInvestmentTrusts"
"1905	NRP	OilGasConsumableFuels"
"1906	NRT	OilGasConsumableFuels"
"1907	NS	OilGasConsumableFuels"
"1908	NSC	RoadRail"
"1909	NSIT	ElectronicEquipmentInstrumentsC"
"1910	NSL	ETF"
"1911	NSP	ProfessionalServices"
"1912	NSSC	ElectronicEquipmentInstrumentsC"
"1913	NSYS	ElectronicEquipmentInstrumentsC"
"1914	NTAP	TechnologyHardwareStoragePeriph"
"1915	NTCT	CommunicationsEquipment"
"1916	NTES	Entertainment"
"1917	NTGR	CommunicationsEquipment"
"1918	NTIC	Chemicals"
"1919	NTIP	CommunicationsEquipment"
"1920	NTP	RealEstateManagementDevelopment"
"1921	NTRS	CapitalMarkets"
"1922	NTWK	Software"
"1923	NTZ	HouseholdDurables"
"1924	NUAN	TelecomServices"
"1925	NUE	MetalsMining"
"1926	NUO	ETF"
"1927	NURO	HealthCareEquipmentSupplies"
"1928	NUS	PersonalProducts"
"1929	NUV	ETF"
"1930	NUVA	HealthCareEquipmentSupplies"
"1931	NUW	ETF"
"1932	NVAX	Biotechnology"
"1933	NVCN	HealthCareEquipmentSupplies"
"1934	NVDA	SemiconductorsSemiconductorEquipment"
"1935	NVEC	SemiconductorsSemiconductorEquipment"
"1936	NVG	ETF"
"1937	NVGS	OilGasConsumableFuels"
"1938	NVMI	SemiconductorsSemiconductorEquipment"
"1939	NVO	Pharmaceuticals"
"1940	NVR	HouseholdDurables"
"1941	NVS	Pharmaceuticals"
"1942	NWBI	ThriftsMortgageFinance"
"1943	NWE	MultiUtilities"
"1944	NWFL	Banks"
"1945	NWG	Banks"
"1946	NWL	HouseholdDurables"
"1947	NWLI	Insurance"
"1948	NWN	GasUtilities"
"1949	NWPX	ConstructionEngineering"
"1950	NX	BuildingProducts"
"1951	NXC	ETF"
"1952	NXDT	EquityRealEstateInvestmentTrusts"
"1953	NXGN	HealthCareTechnology"
"1954	NXJ	Software"
"1955	NXN	ETF"
"1956	NXP	SemiconductorsSemiconductorEquipment"
"1957	NXST	Media"
"1958	NYCB	ThriftsMortgageFinance"
"1959	NYMT	MortgageRealEstateInvestmentTrust"
"1960	NYMX	Biotechnology"
"1961	NYT	Media"
"1962	NZF	ETF"
"1963	O	EquityRealEstateInvestmentTrusts"
"1964	OBLG	SoftwareApplication"
"1965	OBT	BanksRegional"
"1966	OC	BuildingProducts"
"1967	OCC	CommunicationsEquipment"
"1968	OCFC	ThriftsMortgageFinance"
"1969	OCN	ThriftsMortgageFinance"
"1970	OCSL	CapitalMarkets"
"1971	OCUP	Biotechnology"
"1972	ODC	HouseholdProducts"
"1973	ODFL	RoadRail"
"1974	ODP	SpecialtyRetail"
"1975	OESX	ElectricalEquipment"
"1976	OFC	EquityRealEstateInvestmentTrusts"
"1977	OFG	Banks"
"1978	OFIX	HealthCareEquipmentSupplies"
"1979	OFLX	Machinery"
"1980	OGE	ElectricUtilities"
"1981	OGEN	Biotechnology"
"1982	OHI	EquityRealEstateInvestmentTrusts"
"1983	OI	ContainersPackaging"
"1984	OIA	ETF"
"1985	OII	EnergyEquipmentServices"
"1986	OIIM	SemiconductorsSemiconductorEquipment"
"1987	OIS	EnergyEquipmentServices"
"1988	OKE	OilGasConsumableFuels"
"1989	OLED	SemiconductorsSemiconductorEquipment"
"1990	OLN	Chemicals"
"1991	OLP	EquityRealEstateInvestmentTrusts"
"1992	OMAB	TransportationInfrastructure"
"1993	OMC	Media"
"1994	OMCL	HealthCareTechnology"
"1995	OMER	Pharmaceuticals"
"1996	OMEX	CommercialServicesSupplies"
"1997	OMI	HealthCareProvidersServices"
"1998	ONB	Banks"
"1999	ONCT	Biotechnology"
"2000	ONCY	Biotechnology"
"2001	OPBK	ThriftsMortgageFinance"
"2002	OPCH	MedicalCareFacilities"
"2003	OPHC	Banks"
"2004	OPI	EquityRealEstateInvestmentTrusts"
"2005	OPK	Biotechnology"
"2006	OPNT	Pharmaceuticals"
"2007	OPOF	Banks"
"2008	OPRX	HealthCareTechnology"
"2009	OPTT	ElectricalEquipment"
"2010	OPY	CapitalMarkets"
"2011	ORA	IndependentPowerandRenewableElect"
"2012	ORAN	DiversifiedTelecommunicationServices"
"2013	ORCL	Software"
"2014	ORI	Insurance"
"2015	ORLY	SpecialtyRetail"
"2016	ORMP	Pharmaceuticals"
"2017	ORN	ConstructionEngineering"
"2018	ORRF	Banks"
"2019	OSBC	Banks"
"2020	OSIS	ElectronicEquipmentInstrumentsC"
"2021	OSK	Machinery"
"2022	OSPN	Software"
"2023	OSTK	InternetDirectMarketingRetail"
"2024	OSUR	HealthCareEquipmentSupplies"
"2025	OTEX	Software"
"2026	OTRK	HealthCareProvidersServices"
"2027	OTTR	ElectricUtilities"
"2028	OVBC	Banks"
"2029	OVLY	Banks"
"2030	OVV	OilGasConsumableFuels"
"2031	OXM	TextilesApparelLuxuryGoods"
"2032	OXSQ	CapitalMarkets"
"2033	OXY	OilGasConsumableFuels"
"2034	OZK	Banks"
"2035	PAA	OilGasConsumableFuels"
"2036	PAAS	MetalsMining"
"2037	PAC	TransportationInfrastructure"
"2038	PACW	Banks"
"2039	PAG	SpecialtyRetail"
"2040	PAI	ETF"
"2041	PALI	Biotechnology"
"2042	PALT	SoftwareApplication"
"2043	PAM	ElectricUtilities"
"2044	PAR	ElectronicEquipmentInstrumentsC"
"2045	PATK	BuildingProducts"
"2046	PAYS	ITServices"
"2047	PAYX	ITServices"
"2048	PB	Banks"
"2049	PBH	Pharmaceuticals"
"2050	PBHC	Banks"
"2051	PBI	CommercialServicesSupplies"
"2052	PBR	OilGasConsumableFuels"
"2053	PBT	OilGasConsumableFuels"
"2054	PCAR	Machinery"
"2055	PCF	ETF"
"2056	PCG	ElectricUtilities"
"2057	PCH	EquityRealEstateInvestmentTrusts"
"2058	PCK	ETF"
"2059	PCM	ETF"
"2060	PCN	ETF"
"2061	PCQ	ETF"
"2062	PCTI	CommunicationsEquipment"
"2063	PCYG	Software"
"2064	PCYO	WaterUtilities"
"2065	PDCE	OilGasConsumableFuels"
"2066	PDCO	HealthCareProvidersServices"
"2067	PDEX	HealthCareEquipmentSupplies"
"2068	PDFS	SemiconductorsSemiconductorEquipment"
"2069	PDS	EnergyEquipmentServices"
"2070	PDT	ETF"
"2071	PEAK	EquityRealEstateInvestmentTrusts"
"2072	PEB	EquityRealEstateInvestmentTrusts"
"2073	PEBK	Banks"
"2074	PEBO	Banks"
"2075	PED	OilGasConsumableFuels"
"2076	PEG	MultiUtilities"
"2077	PEGA	Software"
"2078	PEI	EquityRealEstateInvestmentTrusts"
"2079	PENN	HotelsRestaurantsLeisure"
"2080	PEO	ETF"
"2081	PEP	Beverages"
"2082	PERI	Media"
"2083	PESI	CommercialServicesSupplies"
"2084	PETS	InternetDirectMarketingRetail"
"2085	PFBC	Banks"
"2086	PFC	ThriftsMortgageFinance"
"2087	PFD	ETF"
"2088	PFE	Pharmaceuticals"
"2089	PFG	Insurance"
"2090	PFIN	HouseholdDurables"
"2091	PFIS	Banks"
"2092	PFL	ETF"
"2093	PFN	ETF"
"2094	PFO	ETF"
"2095	PFS	ThriftsMortgageFinance"
"2096	PFSW	ITServices"
"2097	PG	HouseholdProducts"
"2098	PGC	Banks"
"2099	PGP	ETF"
"2100	PGR	Insurance"
"2101	PGTI	BuildingProducts"
"2102	PH	Machinery"
"2103	PHD	ETF"
"2104	PHG	HealthCareEquipmentSupplies"
"2105	PHI	WirelessTelecommunicationServices"
"2106	PHK	ETF"
"2107	PHM	HouseholdDurables"
"2108	PHT	ETF"
"2109	PHX	OilGasConsumableFuels"
"2110	PII	LeisureProducts"
"2111	PIM	ETF"
"2112	PIPR	CapitalMarkets"
"2113	PKBK	Banks"
"2114	PKE	AerospaceDefense"
"2115	PKG	ContainersPackaging"
"2116	PKI	LifeSciencesToolsServices"
"2117	PKOH	Machinery"
"2118	PKX	MetalsMining"
"2119	PLAB	SemiconductorsSemiconductorEquipment"
"2120	PLAG	FoodProducts"
"2121	PLBC	Banks"
"2122	PLCE	SpecialtyRetail"
"2123	PLD	EquityRealEstateInvestmentTrusts"
"2124	PLG	MetalsMining"
"2125	PLM	MetalsMining"
"2126	PLPC	ElectricalEquipment"
"2127	PLUG	ElectricalEquipment"
"2128	PLUS	ElectronicEquipmentInstrumentsC"
"2129	PLX	Biotechnology"
"2130	PLXS	ElectronicEquipmentInstrumentsC"
"2131	PM	Tobacco"
"2132	PMD	HealthCareProvidersServices"
"2133	PMF	ETF"
"2134	PML	ETF"
"2135	PMM	ETF"
"2136	PMO	ETF"
"2137	PMT	MortgageRealEstateInvestmentTrust"
"2138	PMX	ETF"
"2139	PNBK	Banks"
"2140	PNC	Banks"
"2141	PNF	ETF"
"2142	PNFP	Banks"
"2143	PNI	ETF"
"2144	PNM	ElectricUtilities"
"2145	PNNT	CapitalMarkets"
"2146	PNR	Machinery"
"2147	PNRG	OilGasConsumableFuels"
"2148	PNW	ElectricUtilities"
"2149	PODD	HealthCareEquipmentSupplies"
"2150	POLY	MetalsMining"
"2151	POOL	Distributors"
"2152	POR	ElectricUtilities"
"2153	POWI	SemiconductorsSemiconductorEquipment"
"2154	POWL	ElectricalEquipment"
"2155	PPBI	Banks"
"2156	PPC	FoodProducts"
"2157	PPG	Chemicals"
"2158	PPIH	Machinery"
"2159	PPL	ElectricUtilities"
"2160	PPT	ETF"
"2161	PRA	Insurance"
"2162	PRAA	ConsumerFinance"
"2163	PRDO	DiversifiedConsumerServices"
"2164	PRFT	ITServices"
"2165	PRG	RentalLeasingServices"
"2166	PRGO	Pharmaceuticals"
"2167	PRGS	Software"
"2168	PRIM	ConstructionEngineering"
"2169	PRK	Banks"
"2170	PRMW	Beverages"
"2171	PRO	Software"
"2172	PROV	ThriftsMortgageFinance"
"2173	PRPH	Pharmaceuticals"
"2174	PRSO	SemiconductorsSemiconductorEquipment"
"2175	PRTG	Biotechnology"
"2176	PRTK	Pharmaceuticals"
"2177	PRTS	InternetDirectMarketingRetail"
"2178	PRU	Insurance"
"2179	PSA	EquityRealEstateInvestmentTrusts"
"2180	PSEC	CapitalMarkets"
"2181	PSMT	FoodStaplesRetailing"
"2182	PSO	Media"
"2183	PSTV	Biotechnology"
"2184	PTC	Software"
"2185	PTE	Biotechnology"
"2186	PTEN	EnergyEquipmentServices"
"2187	PTMN	CapitalMarkets"
"2188	PTN	Biotechnology"
"2189	PTNR	WirelessTelecommunicationServices"
"2190	PTR	OilGasConsumableFuels"
"2191	PTRS	Banks"
"2192	PTSI	RoadRail"
"2193	PTY	ETF"
"2194	PUK	Insurance"
"2195	PVH	TextilesApparelLuxuryGoods"
"2196	PW	EquityRealEstateInvestmentTrusts"
"2197	PWFL	ElectronicEquipmentInstrumentsC"
"2198	PWOD	Banks"
"2199	PWR	ConstructionEngineering"
"2200	PXD	OilGasConsumableFuels"
"2201	PXLW	SemiconductorsSemiconductorEquipment"
"2202	PYN	ETF"
"2203	PYS	Software"
"2204	PYT	ETF"
"2205	PZC	ETF"
"2206	PZN	CapitalMarkets"
"2207	PZZA	HotelsRestaurantsLeisure"
"2208	QCOM	SemiconductorsSemiconductorEquipment"
"2209	QCRH	Banks"
"2210	QDEL	HealthCareEquipmentSupplies"
"2211	QGEN	LifeSciencesToolsServices"
"2212	QMCO	TechnologyHardwareStoragePeriph"
"2213	QQQX	ETF"
"2214	QRHC	CommercialServicesSupplies"
"2215	QRTEA	InternetDirectMarketingRetail"
"2216	QRTEB	InternetDirectMarketingRetail"
"2217	QUBT	ComputerHardware"
"2218	QUIK	SemiconductorsSemiconductorEquipment"
"2219	QUMU	Software"
"2220	R	RoadRail"
"2221	RAD	FoodStaplesRetailing"
"2222	RADA	AerospaceDefense"
"2223	RAIL	Machinery"
"2224	RAMP	ITServices"
"2225	RAND	CapitalMarkets"
"2226	RAVE	HotelsRestaurantsLeisure"
"2227	RBA	CommercialServicesSupplies"
"2228	RBBN	CommunicationsEquipment"
"2229	RBCAA	Banks"
"2230	RBCN	SemiconductorsSemiconductorEquipment"
"2231	RCAT	ComputerHardware"
"2232	RCG	ETF"
"2233	RCI	WirelessTelecommunicationServices"
"2234	RCII	SpecialtyRetail"
"2235	RCKY	TextilesApparelLuxuryGoods"
"2236	RCL	HotelsRestaurantsLeisure"
"2237	RCMT	ProfessionalServices"
"2238	RCON	EnergyEquipmentServices"
"2239	RCS	ETF"
"2240	RDCM	CommunicationsEquipment"
"2241	RDI	Entertainment"
"2242	RDIB	Entertainment"
"2243	RDN	ThriftsMortgageFinance"
"2244	RDNT	HealthCareProvidersServices"
"2245	RDWR	CommunicationsEquipment"
"2246	RDY	Pharmaceuticals"
"2247	RE	Insurance"
"2248	REED	Beverages"
"2249	REFR	ElectronicEquipmentInstrumentsC"
"2250	REG	EquityRealEstateInvestmentTrusts"
"2251	REGN	Biotechnology"
"2252	REI	OilGasConsumableFuels"
"2253	RELL	ElectronicEquipmentInstrumentsC"
"2254	RELX	ProfessionalServices"
"2255	REPX	OilGasConsumableFuels"
"2256	RES	EnergyEquipmentServices"
"2257	REV	PersonalProducts"
"2258	REX	OilGasConsumableFuels"
"2259	RF	Banks"
"2260	RFI	ETF"
"2261	RFIL	ElectronicEquipmentInstrumentsC"
"2262	RGA	Insurance"
"2263	RGCO	GasUtilities"
"2264	RGEN	LifeSciencesToolsServices"
"2265	RGLD	MetalsMining"
"2266	RGP	OilGasConsumableFuels"
"2267	RGR	LeisureProducts"
"2268	RGS	DiversifiedConsumerServices"
"2269	RHI	ProfessionalServices"
"2270	RHP	EquityRealEstateInvestmentTrusts"
"2271	RIBT	FoodProducts"
"2272	RICK	HotelsRestaurantsLeisure"
"2273	RIG	EnergyEquipmentServices"
"2274	RIGL	Biotechnology"
"2275	RILY	CapitalMarkets"
"2276	RIO	MetalsMining"
"2277	RJF	CapitalMarkets"
"2278	RL	TextilesApparelLuxuryGoods"
"2279	RLGT	AirFreightLogistics"
"2280	RLI	Insurance"
"2281	RMBS	SemiconductorsSemiconductorEquipment"
"2282	RMCF	FoodProducts"
"2283	RMD	HealthCareEquipmentSupplies"
"2284	RMT	ETF"
"2285	RMTI	HealthCareEquipmentSupplies"
"2286	RNP	ETF"
"2287	RNR	Insurance"
"2288	RNST	Banks"
"2289	RNWK	Software"
"2290	ROCK	BuildingProducts"
"2291	ROG	ElectronicEquipmentInstrumentsC"
"2292	ROIC	EquityRealEstateInvestmentTrusts"
"2293	ROK	ElectricalEquipment"
"2294	ROL	CommercialServicesSupplies"
"2295	ROLL	Machinery"
"2296	ROP	IndustrialConglomerates"
"2297	ROST	SpecialtyRetail"
"2298	RPM	Chemicals"
"2299	RPT	EquityRealEstateInvestmentTrusts"
"2300	RQI	ETF"
"2301	RRC	OilGasConsumableFuels"
"2302	RRGB	HotelsRestaurantsLeisure"
"2303	RRX	SpecialtyIndustrialMachinery"
"2304	RS	MetalsMining"
"2305	RSG	CommercialServicesSupplies"
"2306	RTX	AerospaceDefense"
"2307	RUSHA	TradingCompaniesDistributors"
"2308	RUSHB	AutoTruckDealerships"
"2309	RUTH	HotelsRestaurantsLeisure"
"2310	RVP	HealthCareEquipmentSupplies"
"2311	RVSB	ThriftsMortgageFinance"
"2312	RVT	ETF"
"2313	RWT	MortgageRealEstateInvestmentTrust"
"2314	RY	Banks"
"2315	RYAAY	Airlines"
"2316	RYN	EquityRealEstateInvestmentTrusts"
"2317	SA	MetalsMining"
"2318	SAFT	Insurance"
"2319	SAH	SpecialtyRetail"
"2320	SAIA	RoadRail"
"2321	SAL	Banks"
"2322	SALM	Media"
"2323	SAM	Beverages"
"2324	SAN	Banks"
"2325	SANM	ElectronicEquipmentInstrumentsC"
"2326	SAP	Software"
"2327	SAR	CapitalMarkets"
"2328	SASR	Banks"
"2329	SATS	CommunicationsEquipment"
"2330	SAVA	Pharmaceuticals"
"2331	SB	Marine"
"2332	SBAC	EquityRealEstateInvestmentTrusts"
"2333	SBCF	Banks"
"2334	SBET	Gambling"
"2335	SBFG	Banks"
"2336	SBGI	Media"
"2337	SBH	SpecialtyRetail"
"2338	SBI	Banks"
"2339	SBLK	Marine"
"2340	SBNY	Banks"
"2341	SBR	OilGasConsumableFuels"
"2342	SBRA	EquityRealEstateInvestmentTrusts"
"2343	SBS	WaterUtilities"
"2344	SBSI	Banks"
